Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_car,-0.21193,0.016503,0.4325,0,0,0,2203.4,104.59,-0.45492,2.0717,164.29,-1.0682,233.88,0,0,0,0,0,0,package://base_car/meshes/base_car.STL,0.75294,0.75294,0.75294,1,0,0,0,0,0,0,package://base_car/meshes/base_car.STL,,SZWYJ23072713光伏组件托架总成V1.0-1;底盘车车身设计1108-2/车身结构装配 101600-1/中间罩壳 101601-1;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M14X50-C-61;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M14-C-23;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23091565橡胶垫V1.0-1;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M12-C-3;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M14-C-24;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M14X50-C-60;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M12-C-1;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M12X40-C-4;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M14-C-18;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M12X40-C-1;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M12X40-C-3;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23081714光伏组件右侧弹簧滑块总成V1.0-1;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M12X40-C-2;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M14-C-22;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072703托架延长支撑焊合V1.0-1;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M14-C-19;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M14X50-C-50;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M14X50-C-51;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M14X50-C-58;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M14X50-C-48;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M14-C-20;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072720上部安装板V1.0-1;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072710托架横梁V1.0-1;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072734加强板V1.0-1;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072725后定位滑块导轨V1.0-1;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072712托架斜撑梁V1.0-1;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072711托架台面V1.0-1;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072709托架侧纵梁V1.0-3;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072706托架纵梁V1.0-1;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072708托架前横梁V1.0-1;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072707托架后横梁V1.0-1;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072724托架左侧纵梁V1.0-1;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072702安装板V1.1-1;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072712托架斜撑梁V1.0-2;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072708托架前横梁V1.0-2;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072734加强板V1.0-2;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072720上部安装板V1.0-3;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072701光伏组件托架焊合V1.1-1/SZWYJ23072706托架纵梁V1.0-3;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M14-C-21;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23081601后定位弹簧滑块组件V1.0-1;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M14X50-C-49;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M12-C-2;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M12X40-C-5;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M14X50-C-63;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M14X50-C-56;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M12X40-C-6;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M12-C-4;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M14-C-30;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M12X40-C-7;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M12-C-5;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M14-C-26;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M14-C-29;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M14X50-C-59;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M14X50-C-52;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M14-C-27;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M14-C-28;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M14X50-C-54;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M14-C-25;SZWYJ23072713光伏组件托架总成V1.0-1/SZWYJ23072703托架延长支撑焊合V1.0-2;SZWYJ23072713光伏组件托架总成V1.0-1/GB_HEXAGON_TYPE12 M14-C-31;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M14X50-C-62;SZWYJ23072713光伏组件托架总成V1.0-1/GB_FASTENER_BOLT_HFBB M14X50-C-55;底盘车车身设计1108-2/车身结构装配 101600-1/尾罩壳 091403-1;底盘车车身设计1108-2/车身结构装配 101600-1/前罩壳 101602-1;底盘车车身设计1108-2/车身结构装配 101600-1/门组件22-2/门板 090103-1;底盘车车身设计1108-2/车身结构装配 101600-1/门组件11-2/门板 090102-1;底盘车车身设计1108-2/车身结构装配 101600-1/后封板 090110-1;底盘车车身设计1108-2/车身结构装配 101600-1/侧封板 090109-1;底盘车车身设计1108-2/侧支架 072003-3;底盘车车身设计1108-2/侧支架 072003-4;底盘车车身设计1108-2/底封板 090904-1;底盘车车身设计1108-2/前支架 090902-1;底盘车车身设计1108-2/车身结构装配 101600-1/尾封板 090111-1;底盘车车身设计1108-2/车身结构装配 101600-1/后封板 090110-2;底盘车车身设计1108-2/车身结构装配 101600-1/侧封板 090109-2;底盘车车身设计1108-2/车身结构装配 101600-1/门组件11-1/门板 090102-1;底盘车车身设计1108-2/车身结构装配 101600-1/门组件22-1/门板 090103-1;底盘车车身设计1108-2/前支架 090903-1;底盘车车身设计1108-2/侧支架 072003-1;底盘车车身设计1108-2/侧支架 072003-2;底盘车车身设计1108-2/车身结构装配 101600-1/前板 090104-1;底盘车车身设计1108-2/车身结构装配 101600-1/门组件33-1/门板 101603-1;底盘车车身设计1108-2/支撑板 083102-1;底盘车车身设计1108-2/底盘模型-丽天-12.11-1,base_car,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
